Date,Open,Close,Volume,Returns,Range,MA_8,MA_16,HMM,MA_Signal,HMM_Signal,Main_Signal,lrets_bench,bench_prod,bench_prod_exp,lrets_strat,lrets_prod,strat_prod_exp
2019-01-18 00:00:00-05:00,244.19666193297957,245.56056213378906,127900300,0.013310251794710792,0.01513312162101954,240.06571197509766,235.44003009796143,0,1.0,1,1.0,0.013222448656434852,0.06408326899161798,0.06618117489662012,-0.0006041319069719971,0.027797598742745552,0.02818755690528918
2019-01-22 00:00:00-05:00,244.04917949183962,242.24288940429688,115531200,-0.013510608953910985,0.01532214830846379,240.62901496887207,236.2918996810913,2,1.0,0,1.0,-0.013602707712022976,0.05048056127959501,0.051776417968570465,-0.003063219618441051,0.0247343791243045,0.025042811591321046
2019-01-23 00:00:00-05:00,243.3027470842206,242.7498016357422,86030300,0.002092578373267706,0.01584441350720689,241.15085792541504,237.19388484954834,0,1.0,1,0.0,0.0020903919807440854,0.052570953260339094,0.0539773425543244,-0.0,0.0247343791243045,0.025042811591321046
2019-01-24 00:00:00-05:00,242.5654092990386,242.8787384033203,59204100,0.0005311508668979226,0.008089231316337209,241.67729568481445,237.9789400100708,0,1.0,1,1.0,0.0005310098562059774,0.053101963116545074,0.05453716353351301,0.009077151096622486,0.03381153022092699,0.03438963716936749
2019-01-25 00:00:00-05:00,244.77723552360948,244.9339141845703,96883400,0.008461736069450554,0.011530033007273177,242.64263916015625,238.87746810913086,0,1.0,1,1.0,0.008426136263927232,0.06152809938047231,0.06346037868676047,-0.008393459521711942,0.025418070699215048,0.02574386435015308
2019-01-28 00:00:00-05:00,242.7313059303435,243.07228088378906,85613700,-0.007600553426743595,0.007792421256572535,243.03544998168945,240.00350379943848,0,1.0,1,1.0,-0.007629584829644183,0.05389851455082813,0.05537749126132674,0.0020105056013012246,0.02742857630051627,0.02780820262139727
2019-01-29 00:00:00-05:00,243.2198094855449,242.7498016357422,66136300,-0.0013266804708227387,0.007886226455348755,243.31537628173828,240.63823223114014,0,1.0,1,1.0,-0.0013275612904889258,0.052570953260339205,0.053977342554324625,0.004461222830619993,0.031889799131136265,0.032403727248252245
2019-01-30 00:00:00-05:00,244.3072911979686,246.59275817871094,92473700,0.015830935873370144,0.016158898821842627,243.84759330749512,241.39852809906006,0,1.0,1,1.0,0.015706933610552472,0.06827788687089167,0.07066279027628708,0.009049575402321881,0.040939374533458146,0.04178894469011074
2019-01-31 00:00:00-05:00,246.52820244616385,248.7583770751953,104012100,0.008782167458927903,0.011972957453399546,244.2473201751709,242.15651607513428,0,1.0,1,1.0,0.00874382852871676,0.07702171539960843,0.0800655301925366,0.00982055196356654,0.05075992649702468,0.05207028876299158
2019-02-01 00:00:00-05:00,248.96117246944604,248.87823486328125,85782500,0.00048182412787523,0.007504344996706491,245.07673835754395,242.852876663208,0,1.0,1,1.0,0.00048170808790253813,0.07750342348751098,0.08058593182466955,-0.0001482675123092439,0.05061165898471544,0.051914312481895486
2019-02-04 00:00:00-05:00,248.92426235209567,250.62916564941406,60744800,0.007035290920857973,0.009912435301960398,246.06165885925293,243.60625839233398,0,1.0,1,1.0,0.0070106587239889395,0.08451408221149992,0.0881881682200425,0.008589364245415905,0.05920102323013134,0.060988502640075826
2019-02-05 00:00:00-05:00,251.07157232284632,251.6798095703125,79552800,0.004192025769132135,0.005737816428487141,247.16179275512695,244.4195442199707,0,1.0,1,1.0,0.004183263707763794,0.08869734591926372,0.09274988106288573,0.0012836682381668863,0.06048469146829823,0.06235133440676144
2019-02-06 00:00:00-05:00,251.39407187267358,251.3479766845703,58347800,-0.0013184724126608094,0.005222061047498672,247.96355056762695,245.3030948638916,0,1.0,1,1.0,-0.001319342362165974,0.08737800355709774,0.0913091204907659,-0.006804803364005206,0.05367988810429302,0.055146783051036374
2019-02-07 00:00:00-05:00,249.68919191189963,248.9519500732422,95482000,-0.009532706978321981,0.012150952865250142,248.6985092163086,245.86697959899902,2,1.0,0,1.0,-0.009578434063457847,0.07779956949363989,0.08090599042235724,-0.008115872334763055,0.04556401576952997,0.046618002526300106
2019-02-08 00:00:00-05:00,247.67094729283573,249.25604248046875,75788900,0.001221490360437505,0.010267707642430013,249.5117893218994,246.41358280181885,0,1.0,1,0.0,0.0012207449480348125,0.0790203144416747,0.08222630667019715,0.0,0.04556401576952997,0.046618002526300106
2019-02-11 00:00:00-05:00,249.92879606310703,249.39427185058594,68021400,0.000554567779948778,0.005406775031211897,249.8619785308838,246.85478591918945,0,1.0,1,1.0,0.0005544140640654579,0.07957472850574017,0.08282647451048941,0.004488263434370375,0.05005227920390034,0.05132605742867358
2019-02-12 00:00:00-05:00,251.05306345647213,252.60128784179688,72270200,0.01285922073275314,0.008004673221323477,250.34234237670898,247.29483127593994,0,1.0,1,1.0,0.012777242985810604,0.09235197149155078,0.09675077916148878,0.00953542083427519,0.059587700038175526,0.0613988416168183
2019-02-13 00:00:00-05:00,253.45840983793116,253.42153930664062,65277200,0.0032472180638978276,0.004989784125034813,250.9102554321289,247.99349689483643,0,1.0,1,1.0,0.0032419572369456417,0.09559392872849642,0.100312168103176,-0.004555406643555077,0.05503229339462045,0.0565747345094163
2019-02-14 00:00:00-05:00,252.3064295752926,252.859375,83234400,-0.0022182972614668284,0.010151425883451859,251.18903160095215,248.62534523010254,0,1.0,1,1.0,-0.0022207613275320387,0.09337316740096438,0.097871348633914,0.009379166395987487,0.06441145979060794,0.06653114317332043
2019-02-15 00:00:00-05:00,254.68398587995716,255.61477661132812,97088700,0.010896972324352605,0.004635493270063629,251.6809024810791,249.42134761810303,0,1.0,1,1.0,0.010838028143567414,0.10421119554453179,0.10983482233567754,0.00043441582971708725,0.06484587562032504,0.06699456183571462
2019-02-19 00:00:00-05:00,254.79464867009244,256.05718994140625,59120800,0.0017307815140548133,0.007631878114248369,252.2695541381836,250.11655235290527,0,1.0,1,1.0,0.0017292854377355233,0.10594048098226731,0.11175570392983047,0.004798923482041385,0.06964479910236643,0.07212729303543886
2019-02-20 00:00:00-05:00,256.0203273094491,256.5732727050781,76610800,0.0020154980369422315,0.0060234929764992895,253.2222194671631,250.96036434173584,0,1.0,1,1.0,0.002013469645795414,0.10795395062806273,0.11399644536866038,-0.00039578751969525654,0.06924901158267117,0.07170304239542324
2019-02-21 00:00:00-05:00,255.91901770897198,255.66098022460938,64214700,-0.00355568010202445,0.0063325491635577436,254.02283668518066,251.76731300354004,0,1.0,1,1.0,-0.003562016557249323,0.10439193407081342,0.11003543037413688,0.0014749423508005257,0.0707239539334717,0.07328490889430705
2019-02-22 00:00:00-05:00,256.2967620136221,257.2460021972656,78114600,0.0061997023216595615,0.007065578580400134,255.00430297851562,252.4331407546997,0,1.0,1,1.0,0.006180563230930378,0.11057249730174379,0.11691731960895191,0.009376676404135862,0.08010063033760756,0.08339608470342275
2019-02-25 00:00:00-05:00,258.711276182741,257.5961608886719,69030700,0.0013611822474026702,0.006727999613820312,255.628662109375,252.985502243042,0,1.0,1,1.0,0.0013602566786639683,0.11193275398040775,0.11843764763622011,-0.005715630563571858,0.0743849997740357,0.07722145568800931
2019-02-26 00:00:00-05:00,257.2367959117791,257.4118957519531,56844100,-0.0007153256325057589,0.005019698555475571,256.12745666503906,253.51885604858398,0,1.0,1,1.0,-0.0007155815999600187,0.11121717238044773,0.11763760051850647,-0.00218773899316184,0.07219726078087386,0.07486735232592423
2019-02-27 00:00:00-05:00,256.6746440878339,257.30133056640625,56921600,-0.0004295263248184078,0.0076040985585317244,256.68270111083984,253.935866355896,0,1.0,1,1.0,-0.00042961859767362337,0.1107875537827741,0.11715754574747694,0.0015785993637872555,0.07377586014466112,0.07656547722126072
2019-02-28 00:00:00-05:00,257.0801504995637,256.8221130371094,69268300,-0.0018624759080800857,0.004060092171153551,256.8336181640625,254.2572603225708,0,1.0,1,1.0,-0.0018642124728758948,0.10892334130989821,0.11507686673299244,0.005291441154439122,0.07906730129910024,0.08227715827804016
2019-03-01 00:00:00-05:00,258.4440803828369,258.4256591796875,78880500,0.006243800908009911,0.0073882702262408895,257.12967681884766,254.69961547851562,0,1.0,1,1.0,0.00622438914334644,0.11514773045324465,0.12203918468600072,0.004127890469106817,0.08319519176820706,0.0867539132649533
2019-03-04 00:00:00-05:00,259.5131141482107,257.48565673828125,106494600,-0.003637419149437715,0.01816933552172717,257.24372482299805,255.23297214508057,2,1.0,0,1.0,-0.0036440506443737716,0.11150367980887088,0.11795785786920443,-0.0073422980392901455,0.0758528937289169,0.07880386367030146
2019-03-05 00:00:00-05:00,257.61466952081344,257.13543701171875,59114600,-0.0013601523711997965,0.00484898561746383,257.4280319213867,255.7254343032837,0,1.0,1,0.0,-0.001361078218059998,0.11014260159081088,0.11643726483792216,-0.0,0.0758528937289169,0.07880386367030146
2019-03-06 00:00:00-05:00,257.25526056414105,255.5780029296875,75039800,-0.006056862874020297,0.007907002317053102,257.21953201293945,256.11191749572754,0,1.0,1,1.0,-0.0060752800725793745,0.1040673215182315,0.10967515741735245,-0.008345771171953616,0.06750712255696328,0.06983787955200382
2019-03-07 00:00:00-05:00,255.11720131329696,253.43997192382812,94885100,-0.008365473481094399,0.010654149786999412,256.700008392334,256.1643352508545,2,1.0,0,1.0,-0.008400660428775929,0.09566666108945557,0.10039219931534848,-0.014151684992841024,0.05335543756412226,0.05480449563798673
2019-03-08 00:00:00-05:00,251.5322891469616,252.9330596923828,85795800,-0.002000127397416507,0.008185817336586965,256.1401538848877,256.1338052749634,0,1.0,1,0.0,-0.0020021303234031757,0.0936645307660524,0.09819127472959432,0.0,0.05335543756412226,0.05480449563798673
2019-03-11 00:00:00-04:00,253.67034756021533,256.6009216308594,65098900,0.014501314865432935,0.012316913111004357,256.05260276794434,256.3676519393921,0,0.0,1,1.0,0.014397176355275857,0.10806170712132826,0.11411649218691933,0.013710614111492467,0.06706605167561473,0.06936610926528619
2019-03-12 00:00:00-04:00,257.1722757423098,257.56854248046875,79667500,0.003770917280653263,0.004375116349289998,256.14590644836426,256.4897623062134,0,0.0,1,0.0,0.0037638251956037764,0.11182553231693204,0.11831773331996787,0.0,0.06706605167561473,0.06936610926528619
2019-03-13 00:00:00-04:00,258.4809040486543,259.2734375,80639200,0.0066191896072111955,0.007420682056468841,256.2518787384033,256.6907777786255,0,0.0,1,0.0,0.006597378964633033,0.11842291128156507,0.12572009043791943,0.0,0.06706605167561473,0.06936610926528619
2019-03-14 00:00:00-04:00,259.3010955038443,259.1075744628906,67518400,-0.0006397224440293225,0.004168535483600966,256.4546184539795,256.84917163848877,0,0.0,1,0.0,-0.0006399271537416074,0.11778298412782347,0.12499994203037157,0.0,0.06706605167561473,0.06936610926528619
2019-03-15 00:00:00-04:00,259.67494344506656,260.3876647949219,81309000,0.00494038174949063,0.0067063995036715784,256.8611469268799,257.1445894241333,0,0.0,1,0.0,0.004928218109142982,0.12271120223696645,0.13055787121215645,0.0,0.06706605167561473,0.06936610926528619
2019-03-18 00:00:00-04:00,260.6097396150253,261.33172607421875,62199800,0.0036255990852731568,0.0048347526774212835,257.5803623199463,257.39994716644287,0,1.0,1,0.0,0.0036190424439658197,0.12633024468093226,0.1346568207958716,0.0,0.06706605167561473,0.06936610926528619
2019-03-19 00:00:00-04:00,262.4241265998558,261.39666748046875,90268100,0.0002485018073601353,0.010482860065611499,258.57494926452637,257.6374788284302,0,1.0,1,1.0,0.0002484709359003078,0.12657871561683257,0.13493878506657286,-0.00477331293558757,0.062292738740027165,0.06427385331735702
2019-03-20 00:00:00-04:00,261.1744789740522,260.6098327636719,84609200,-0.0030101176284340614,0.011344151657727508,259.5345458984375,257.8373498916626,0,1.0,1,1.0,-0.0030146571444427768,0.12356405847238978,0.1315224858224504,-0.0054012999488873325,0.05689143879113983,0.058540887679144005
2019-03-21 00:00:00-04:00,259.7676001816537,263.55340576171875,79550400,0.011294942200880786,0.01635837484513636,260.4036064147949,258.22810459136963,0,1.0,1,1.0,0.011231630628878018,0.1347956891012678,0.14430296689881184,0.009151303422885004,0.06604274221402484,0.06827237651674944
2019-03-22 00:00:00-04:00,262.155722861621,258.4809875488281,122659300,-0.01924626319371736,0.01654844630128194,260.51766204833984,258.33178424835205,2,1.0,0,1.0,-0.019433883748030796,0.115361805353237,0.12227941082452576,-0.015478370096880262,0.05056437211714458,0.051864571925152037
2019-03-25 00:00:00-04:00,258.12922178583005,258.2865905761719,85575200,-0.0007520745510132265,0.00918451108784768,260.3943061828613,258.3230924606323,0,1.0,1,0.0,-0.0007523575009535617,0.11460944785228344,0.12143537304051844,0.0,0.05056437211714458,0.051864571925152037
2019-03-26 00:00:00-04:00,260.09145617790193,260.2117919921875,68125900,0.00745374125586995,0.009371852697338756,260.53233337402344,258.49347591400146,0,1.0,1,1.0,0.007426099398369998,0.12203554725065344,0.12979426214634238,0.00042735934895879837,0.050991731466103384,0.05231419215166344
2019-03-27 00:00:00-04:00,260.2026324477009,258.8512268066406,72224700,-0.00522868381609598,0.01378051016721904,260.3402786254883,258.6007127761841,2,1.0,0,1.0,-0.005242401220192381,0.11679314603046105,0.12388692517233979,-0.002707118213398442,0.048284613252704944,0.04946930569523578
2019-03-28 00:00:00-04:00,259.49918574851336,259.8323974609375,56238500,0.0037904809894133695,0.007668269877433298,260.1528625488281,258.8666124343872,0,1.0,1,0.0,0.003783315218451978,0.12057646124891302,0.12814699719645573,0.0,0.048284613252704944,0.04946930569523578
2019-03-29 00:00:00-04:00,261.387461234906,261.47076416015625,82186800,0.006305475049411591,0.006046743974097435,260.16212463378906,259.3685369491577,0,1.0,1,1.0,0.006285678714894094,0.12686213996380713,0.13526049993934675,0.008146569614354168,0.056431182867059115,0.05805380006578642
2019-04-01 00:00:00-04:00,263.52556968393503,264.5715026855469,77617900,0.011858834525344308,0.006188501418412873,260.65733337402344,260.09593963623047,0,1.0,1,1.0,0.011789069559672386,0.1386512095234795,0.14872336635128702,0.0046955651823332185,0.06112674804939233,0.06303364308940207
2019-04-02 00:00:00-04:00,264.76588087572253,264.7010803222656,40070400,0.0004897641484569171,0.003998788674038023,260.8007926940918,260.60219955444336,0,1.0,1,1.0,0.0004896442531417142,0.13914085377662122,0.14928596987262055,0.004465225744154509,0.06559197379354684,0.06779094158093146
2019-04-03 00:00:00-04:00,265.95076371916474,265.1177062988281,68243200,0.0015739489089174885,0.0070341549103236645,261.6303825378418,261.0740222930908,0,1.0,1,1.0,0.001572711549523706,0.14071356532614493,0.1510948872709359,-0.0018814486475195503,0.06371052514602729,0.06578383648271724
2019-04-04 00:00:00-04:00,265.4508614321643,265.82110595703125,48997500,0.0026531598663210865,0.005069688612092005,262.5721969604492,261.4832515716553,0,1.0,1,1.0,0.0026496464507463724,0.1433632117768913,0.15414892602817054,0.00396741337245592,0.06767793851848321,0.07002064054687307
2019-04-05 00:00:00-04:00,266.5061066423572,267.1077575683594,58621700,0.004840291393325646,0.003581358683720337,263.4341926574707,261.98326301574707,0,1.0,1,1.0,0.004828614846373802,0.1481918266232651,0.15973534314144056,0.0006248576276287363,0.06830279614611194,0.07068946004255916
2019-04-08 00:00:00-04:00,266.672687055003,267.3113708496094,53566300,0.0007622889095533214,0.00535897474019098,264.4917106628418,262.41599464416504,0,1.0,1,1.0,0.0007619985149295373,0.14895382513819463,0.16061939653153434,-0.0013196381431287408,0.0669831580029832,0.06927746925500022
2019-04-09 00:00:00-04:00,266.32100770121514,265.9414978027344,66142300,-0.005124634401151962,0.004813304173276078,265.2553482055664,262.70410537719727,0,1.0,1,1.0,-0.005137810373996874,0.14381601476419775,0.15467164644542453,0.00017365211078463548,0.06715681011376784,0.06946316766754479
2019-04-10 00:00:00-04:00,266.36725892204356,266.8486022949219,52601500,0.003410917437414618,0.0037590654659467315,265.9275779724121,263.0448513031006,0,1.0,1,1.0,0.0034051134527292868,0.14722112821692704,0.1586101360987735,0.0036766059504610353,0.07083341606422887,0.07340239937760606
2019-04-11 00:00:00-04:00,267.3483888801292,266.7745056152344,55093100,-0.00027767310396331624,0.004381423688913033,266.20295333862305,263.43014335632324,0,1.0,1,1.0,-0.0002777116622775516,0.1469434165546495,0.15828842122599962,0.004042847036915534,0.0748762631011444,0.07775078509378042
2019-04-12 00:00:00-04:00,268.4314253221221,268.57952880859375,69727800,0.006766100790615903,0.007666659891099714,266.68775939941406,263.74427604675293,0,1.0,1,1.0,0.006743313460495381,0.15368673001514488,0.16612551742861825,0.0008273177479019895,0.07570358084904638,0.07864279638361094
2019-04-15 00:00:00-04:00,268.6535952942941,268.4036865234375,49596700,-0.0006547121663973421,0.004393315311478796,267.09850692749023,264.364444732666,0,1.0,1,1.0,-0.00065492658400074,0.15303180343114414,0.16536204086481132,0.0024432323300262707,0.07814681317907266,0.08128139337645823
2019-04-16 00:00:00-04:00,269.3107809455939,268.57952880859375,52153200,0.0006551410952431169,0.0052159231973232245,267.44330978393555,265.0077533721924,0,1.0,1,1.0,0.0006549265840007524,0.1536867300151449,0.16612551742861825,0.0015452493678257354,0.0796920625468984,0.08295353437069464
2019-04-17 00:00:00-04:00,269.72725495482723,267.92230224609375,58268300,-0.0024470463754829863,0.008443207459979396,267.54512786865234,265.4896602630615,0,1.0,1,1.0,-0.002450045286780497,0.1512366847283644,0.16327195420783625,-0.004470922694306503,0.07522113985259189,0.07812254038460731
2019-04-18 00:00:00-04:00,268.52401704552227,268.449951171875,68708500,0.001969410240796554,0.0057507227916913095,267.68745040893555,266.0895805358887,0,1.0,1,1.0,0.0019674734948629084,0.1532041582232273,0.1655629139072845,-0.003210997684842823,0.07201014216774906,0.0746662434538572
2019-04-22 00:00:00-04:00,267.66316987724394,268.68133544921875,40160100,0.000861927060644474,0.004739319481356308,268.0299301147461,266.64263916015625,0,1.0,1,1.0,0.0008615558148247684,0.15406571403805208,0.16656754412366492,0.00520805642065825,0.07721819858840731,0.08027776576169843
2019-04-23 00:00:00-04:00,269.0608111057675,271.0971984863281,52246600,0.008991555118892824,0.00936574993093564,268.5610046386719,267.244291305542,0,1.0,1,1.0,0.008951371781335808,0.1630170858193879,0.17705680049656425,0.0072326655496659465,0.08445086413807326,0.08811937723496177
2019-04-24 00:00:00-04:00,271.01389244303346,270.49554443359375,50392900,-0.0022193296577527333,0.003731969427044346,269.0261344909668,267.6145439147949,0,1.0,1,1.0,-0.002221796019606645,0.16079528979978125,0.17444452343036265,-0.0022909677627013423,0.08215989637537192,0.08562938415575028
2019-04-25 00:00:00-04:00,270.3937190221096,270.32891845703125,57770900,-0.0006160026661858886,0.007051173650817866,269.2448081970215,267.9662837982178,0,1.0,1,1.0,-0.0006161924737802548,0.160179097326001,0.17372106247264218,-6.837365252675189e-05,0.08209152272284517,0.08555515824704218
2019-04-26 00:00:00-04:00,270.3752318479448,271.5877990722656,50916400,0.004656847748364168,0.007725587403671019,269.642822265625,268.3706645965576,0,1.0,1,1.0,0.004646038178910208,0.1648251355049112,0.17918690275962557,0.004815518373562436,0.08690704109640761,0.09079527587226677
2019-04-29 00:00:00-04:00,271.680368677766,272.0135803222656,57197700,0.0015677480779860975,0.003544557213255528,270.072078704834,268.75769424438477,0,1.0,1,1.0,0.0015665204438812662,0.16639165594879246,0.1810355707600133,-6.837220213259236e-05,0.08683866889427502,0.09072069834672347
2019-04-30 00:00:00-04:00,271.66179392768885,272.1523742675781,81111700,0.0005102463823609682,0.008289883525767205,270.60083770751953,269.07298278808594,0,1.0,1,1.0,0.0005101162509397882,0.16690177219973226,0.1816381898874333,0.0041823380980177145,0.09102100699229274,0.0952920138076867
2019-05-01 00:00:00-04:00,272.8003546615385,270.1067810058594,71671900,-0.007516352805019166,0.010795149231799916,270.8079414367676,269.24769592285156,0,1.0,1,1.0,-0.0075447429343816425,0.1593570292653506,0.17275658036435515,-0.010368401951500704,0.08065260504079202,0.08399425700851104
2019-05-02 00:00:00-04:00,269.98646391565376,269.5236511230469,65030200,-0.002158886499039281,0.010983777680404483,270.9132308959961,269.4715805053711,0,1.0,1,1.0,-0.002161220253976815,0.1571958090113738,0.17022473201634702,0.0039007971747679736,0.08455340221556,0.08823095662444969
2019-05-03 00:00:00-04:00,271.0416831113133,272.16168212890625,56543700,0.009787753300563029,0.010436006427444466,271.04629135131836,269.8036479949951,0,1.0,1,1.0,0.009740163522594476,0.16693597253396827,0.18167860299954053,-0.012266505126509626,0.07228689708905037,0.07496370378539607
2019-05-06 00:00:00-04:00,267.7372572283053,271.041748046875,107198100,-0.004114958701279647,0.015264810506328885,271.1145668029785,270.07035064697266,2,1.0,0,1.0,-0.004123448441794676,0.1628125240921736,0.17681604435001153,0.0031063655853125344,0.0753932626743629,0.07830812584976199
2019-05-07 00:00:00-04:00,268.5702401349597,266.5153503417969,144729900,-0.01670000189157317,0.01749413961271573,270.6378707885742,269.94133949279785,1,1.0,1,0.0,-0.01684101911972545,0.14597150497244815,0.1571632141833328,-0.0,0.0753932626743629,0.07830812584976199
2019-05-08 00:00:00-04:00,266.14508056640625,266.14508056640625,91568300,-0.0013892999968511122,0.008923894454517356,269.9575309753418,269.8001766204834,1,1.0,1,1.0,-0.0013902659688786862,0.14458123900356948,0.1555555673335116,-0.008031088542123694,0.0673621741322392,0.06968281947478117
2019-05-09 00:00:00-04:00,264.01620589223074,265.33984375,103471100,-0.003025555891142395,0.014225199269129352,269.1233139038086,269.5976963043213,1,0.0,1,1.0,-0.003030142138335213,0.14155109686523426,0.15205936937922315,0.0013662627727885066,0.06872843690502771,0.07114528611909154
2019-05-10 00:00:00-04:00,264.3771679341044,266.6727294921875,112429300,0.0050233154710204175,0.023521129775276872,268.43835830688477,269.51959800720215,1,0.0,1,0.0,0.005010740715587604,0.14656183758082186,0.15784652703295987,-0.0,0.06872843690502771,0.07114528611909154
2019-05-13 00:00:00-04:00,261.41516263734985,259.9711608886719,127290500,-0.02513031091059481,0.0127174566918129,267.1714057922363,268.98967361450195,1,0.0,1,0.0,-0.02545146913253786,0.121110368448284,0.12874948382186924,-0.0,0.06872843690502771,0.07114528611909154
2019-05-14 00:00:00-04:00,261.01709989175464,262.3222351074219,77003200,0.00904359626165152,0.011530955932661513,266.2712287902832,268.59222984313965,0,0.0,1,0.0,0.009002947833154955,0.13011331628143896,0.1389574384341017,-0.0,0.06872843690502771,0.07114528611909154
2019-05-15 00:00:00-04:00,260.64696408194004,263.85888671875,73956400,0.005857877852782245,0.01567388360714861,265.2333793640137,268.139835357666,0,0.0,1,0.0,0.005840787197148828,0.1359541034785878,0.14562931198796658,0.0,0.06872843690502771,0.07114528611909154
2019-05-16 00:00:00-04:00,264.5807816491992,266.3024597167969,76749600,0.009260908466772744,0.012073003819823347,264.6409683227539,267.8777675628662,0,0.0,1,0.0,0.009218289180758229,0.14517239265934603,0.15623888018313892,-0.0,0.06872843690502771,0.07114528611909154
2019-05-17 00:00:00-04:00,263.9329200369623,264.5808410644531,100353000,-0.0064648995513395535,0.012205425946706372,264.39915466308594,267.5185127258301,2,0.0,0,0.0,-0.0064858875200853715,0.13868650513926067,0.14876391196540162,-0.0,0.06872843690502771,0.07114528611909154
2019-05-20 00:00:00-04:00,262.9331651046036,262.83135986328125,62877600,-0.006612274698853504,0.010031069464786935,263.9849395751953,266.97123527526855,2,0.0,0,0.0,-0.0066342326353301985,0.13205227250393048,0.1411679694153567,0.0,0.06872843690502771,0.07114528611909154
2019-05-21 00:00:00-04:00,264.5715723642416,265.2010192871094,46847100,0.009015893023803345,0.004832796154111696,263.967586517334,266.5454502105713,0,0.0,1,0.0,0.008975492509863446,0.14102776501379394,0.15145661774979646,-0.0,0.06872843690502771,0.07114528611909154
2019-05-22 00:00:00-04:00,264.21977726693723,264.3863830566406,49482500,-0.003071768851637846,0.0055769775652452225,263.6817932128906,266.0600757598877,0,0.0,1,0.0,-0.003076496417385231,0.13795126859640872,0.14791960917738045,-0.0,0.06872843690502771,0.07114528611909154
2019-05-23 00:00:00-04:00,262.1001337497875,261.156005859375,98733800,-0.012218394759663465,0.009409359738900225,263.8298988342285,265.5006523132324,2,0.0,0,0.0,-0.012293652996425219,0.1256576155999835,0.13389387424009258,0.0,0.06872843690502771,0.07114528611909154
