Date,Asset1,Asset2,Spread,ZScore
2018-02-13,62.084617614746094,65.9052734375,1.413086078745799,1.435575400122588
2018-02-14,63.36700439453125,66.9123306274414,1.7683891993450445,1.6127031101422564
2018-02-15,63.92625427246094,68.19490051269531,1.1469220392959443,1.2125433864404664
2018-02-16,64.09015655517578,68.3849105834961,1.1359035394776669,1.1830942040110908
2018-02-20,63.49236297607422,67.48234558105469,1.3689994803299896,1.3016646296119394
2018-02-21,63.55020523071289,67.85287475585938,1.0857374296282103,1.1065274130999834
2018-02-22,63.183815002441406,65.59176635742188,2.800893978219925,2.0916867926493383
2018-02-23,64.02266693115234,65.93376922607422,3.3249025454125913,2.3289921965033025
2018-02-26,64.35047912597656,66.66531372070312,2.979264459843762,2.0677322888710417
2018-02-27,63.49236297607422,65.93376922607422,2.7945985903344663,1.9136737763428204
2018-02-28,62.76920318603516,64.79369354248047,3.1209775425355346,2.0552677076047003
2018-03-01,62.51850128173828,64.26168823242188,3.3600327587693712,2.1377555729832487
2018-03-02,63.32843399047852,65.86726379394531,2.691893634505533,1.7078010147622475
2018-03-05,63.89730453491211,66.5798110961914,2.604802465039043,1.6173564388134527
2018-03-06,64.3697738647461,67.53933715820312,2.193944669522942,1.3551704602194377
2018-03-07,64.52405548095703,68.20439147949219,1.7359859880662327,1.074976113115936
2018-03-08,64.4854736328125,67.33983612060547,2.493302479848282,1.4714952106310908
2018-03-09,65.59430694580078,67.81488037109375,3.1648162777020445,1.8079181744921704
2018-03-12,65.55573272705078,68.34690856933594,2.636463867859291,1.4795268356818547
2018-03-13,65.2664794921875,68.34690856933594,2.34721063299601,1.2916430800437804
2018-03-14,64.96756744384766,68.35639190673828,2.0395683484510414,1.0973592221014257
2018-03-15,64.69759368896484,67.92887115478516,2.1631645983875956,1.1430443152897882
2018-03-16,65.0447006225586,67.80538177490234,2.623954237706343,1.3701493958886533
2018-03-19,64.45655059814453,67.0548324584961,2.726750083698988,1.3956847515085669
2018-03-20,64.45655059814453,67.02633666992188,2.752982933438446,1.3792840584984603
2018-03-21,64.63009643554688,66.5038070678711,3.4075626786870643,1.6998688414330494
2018-03-22,63.137977600097656,66.228271484375,2.16909829259275,1.0029818750511459
2018-03-23,61.89373779296875,65.93376922607422,1.1959734072289976,0.45316773832393636
2018-03-26,63.24407196044922,65.8577651977539,2.616275887722715,1.2167176491978946
2018-03-27,62.25061798095703,65.8577651977539,1.6228219082305273,0.6500491814930915
2018-03-28,62.34706878662109,66.20928192138672,1.3956710220884716,0.5077023729269775
2018-03-29,63.080108642578125,66.4753189086914,1.8838007119370914,0.768182652456502
2018-04-02,61.29573440551758,64.85070037841797,1.5950290154976727,0.5879762321161913
2018-04-03,62.1445198059082,66.228271484375,1.1756404984032969,0.3357452086764453
2018-04-04,62.9932975769043,67.41584777832031,0.9311510874061497,0.1871546217164077
2018-04-05,63.282657623291016,67.47284698486328,1.1680384107932724,0.3179256255420305
2018-04-06,62.057708740234375,67.65335845947266,-0.22308697155001056,-0.4814239086966576
2018-04-09,62.057708740234375,67.38735961914062,0.021788076955004954,-0.3372590176720137
2018-04-10,62.9836540222168,67.45386505126953,0.8865093291706643,0.16051301689920425
2018-04-11,62.82933044433594,67.67237091064453,0.5310321190172189,-0.046987865883832795
2018-04-12,63.22480010986328,67.2828369140625,1.2851016798986663,0.3817425563301596
2018-04-13,62.88721084594727,67.1688461303711,1.0524508384611693,0.23940949305611836
2018-04-16,63.72633743286133,68.0523910522461,1.078197542476353,0.24586361284434746
2018-04-17,64.17967224121094,69.05944061279297,0.604455715160725,-0.03278525278635298
2018-04-18,64.3918685913086,68.47991943359375,1.3501516725835714,0.39002727907473017
2018-04-19,64.1314468383789,67.46336364746094,2.0255578620862877,0.7669410815470505
2018-04-20,63.581668853759766,66.69380187988281,2.1842283614081808,0.8427918872930416
2018-04-23,63.63952255249024,66.26628875732422,2.63564504143735,1.082532261178326
2018-04-24,63.099388122558594,66.51329803466797,1.8681171059729706,0.6236282285554313
2018-04-25,63.080108642578125,67.25434875488281,1.1666360388322872,0.1986845391342804
2018-04-26,63.19584655761719,67.64385986328125,0.9237951290792878,0.03590516019807592
2018-04-27,63.22480010986328,67.57735443115234,1.0139727110921442,0.07314561149117985
2018-04-30,62.50139236450195,67.57735443115234,0.290564965730816,-0.40359651986216255
2018-05-01,62.906497955322266,65.77226257324219,2.357414478855503,0.8915721675733939
2018-05-02,62.70394134521485,65.25923919677734,2.6271404698271894,1.0563020212730077
2018-05-03,62.77145385742188,64.60369110107422,3.298141972934701,1.4773227042904888
2018-05-04,63.552730560302734,66.29478454589844,2.522620199510378,0.9453353154235455
2018-05-07,63.93854522705078,66.60832977294922,2.6197892368762155,0.9945081010850645
2018-05-08,64.15074157714844,66.98831939697266,2.4821721159903376,0.88592388394293
2018-05-09,64.54620361328125,66.3327865600586,3.4811090959822693,1.5617501186030622
2018-05-10,65.1152572631836,67.32084655761719,3.140567653191674,1.3007313053493017
2018-05-11,65.21172332763672,67.6343765258789,2.948402135303944,1.1494713093688549
2018-05-14,65.06702423095703,66.99783325195312,3.3896964395110842,1.4456339591471026
2018-05-15,64.97057342529297,66.98831939697266,3.302003964134869,1.3608352111230724
2018-05-16,65.5300064086914,67.84337615966797,3.074282890853212,1.180935894517292
2018-05-17,65.76148986816406,68.9359359741211,2.2999700948802158,0.5909252546783793
2018-05-18,65.7325668334961,68.71742248535156,2.4722077160055136,0.7156870301998082
2018-05-21,66.29198455810547,69.42046356201172,2.3844150334819787,0.6348796836029708
2018-05-22,65.70362091064453,68.90741729736328,2.268355057662184,0.5263958927258185
2018-05-23,65.75184631347656,68.86943817138672,2.3515435464387977,0.5902293214792304
2018-05-24,65.70362091064453,70.06649780273438,1.201320725408408,-0.5190824098456583
2018-05-25,65.79044342041016,71.03555297851562,0.3960437324947321,-1.3695248650745548
2018-05-29,65.49141693115234,70.96904754638672,0.1582412730036964,-1.6718249486358834
2018-05-30,66.37879180908203,72.44163513183594,-0.31002869309921266,-2.163357119497576
2018-05-31,65.72293090820312,72.0901107788086,-0.6422808786513201,-2.439063424736993
2018-06-01,66.30164337158203,72.16612243652344,-0.13354375180634293,-1.8988460848198296
2018-06-04,66.62956237792969,73.04016876220703,-0.6102603451110724,-2.3306451855087866
2018-06-05,67.01539611816406,73.43920135498047,-0.591770783477287,-2.245441571874757
2018-06-06,67.41084289550781,73.18268585205078,0.039820806166346756,-1.60553822435284
2018-06-07,67.31439971923828,73.12567901611328,-0.004142623582893634,-1.6101241890335887
2018-06-08,67.69055938720703,73.63871002197266,-0.10027258021393948,-1.6748138826091452
2018-06-11,67.73878479003906,73.80972290039062,-0.20947939342205757,-1.7433556896015736
2018-06-12,68.01848602294922,74.23724365234375,-0.323348165331268,-1.7992673332821327
2018-06-13,67.68090057373047,74.34174346923828,-0.7571347773027242,-2.1242276337108854
2018-06-14,67.92203521728516,74.873779296875,-1.005785348361485,-2.2610921964962802
2018-06-15,67.92203521728516,75.63381958007812,-1.7054684784939838,-2.7294058583607828
2018-06-18,68.09564208984375,76.40336608886719,-2.2402960428350696,-2.9960652532205607
2018-06-19,67.96061706542969,76.47936248779297,-2.4452823567417,-2.983464072759238
2018-06-20,68.52005767822266,76.868896484375,-2.244441639302835,-2.6972388197774415
2018-06-21,67.85945129394531,76.18486785888672,-2.275340229981609,-2.598963969272573
2018-06-22,67.6273193359375,76.52687072753906,-2.822315549507678,-2.8315891748035895
2018-06-25,66.3602523803711,76.96390533447266,-4.491710840181298,-3.6383956780907454
2018-06-26,66.75682067871094,77.63844299316406,-4.716113075714233,-3.498346560421192
2018-06-27,65.79928588867188,76.47936248779297,-4.606613533499512,-3.21639609182081
2018-06-28,66.16682434082031,76.33685302734375,-4.107882738571064,-2.7909682338688646
2018-06-29,66.20551300048828,76.02333068847656,-3.7805695200829206,-2.505464711287985
2018-07-02,66.30223083496094,76.51736450195312,-4.138652743717074,-2.5706492796508877
2018-07-03,66.47633361816406,76.95438385009766,-4.366864248579816,-2.5786016691692333
2018-07-05,67.03731536865234,78.33197784423828,-5.074077486138577,-2.784663243384509
2018-07-06,67.67566680908203,78.9780044555664,-5.030449682800835,-2.6373816473803338
2018-07-09,68.29468536376953,77.99945831298828,-3.5105943657082435,-1.8999401997200402
2018-07-10,68.15927124023438,77.84745025634766,-3.506071863216903,-1.8436406415795388
2018-07-11,67.6273193359375,77.67643737792969,-3.8805915514736142,-1.945298856684735
2018-07-12,67.83042907714844,77.43893432617188,-3.458839611497126,-1.720872848912443
2018-07-13,67.791748046875,77.5909423828125,-3.6374572677970605,-1.7474125670395124
2018-07-16,67.5402603149414,77.02090454101562,-3.364175628610596,-1.5960110506790859
2018-07-17,67.90779113769531,77.61942291259766,-3.5476329796748445,-1.6290537119221575
2018-07-18,68.15927124023438,76.62187957763672,-2.3778275482377182,-1.1361857298727907
2018-07-19,68.33338928222656,77.4769287109375,-2.9908565394049447,-1.3528342271518041
2018-07-20,68.11091613769531,77.33441925048828,-3.0821373411561694,-1.3593286097245927
2018-07-23,68.09156799316406,77.0494155883789,-2.8391148471687586,-1.2369468370842338
2018-07-24,67.47254943847656,76.35586547851562,-2.819660254449147,-1.2049866178451754
2018-07-25,67.77239990234375,76.61239624023438,-2.7559686499232185,-1.15583430407936
2018-07-26,68.13993835449219,79.39604187011719,-4.951017906004921,-1.9666664305004564
2018-07-27,67.01795959472656,78.70247650146484,-5.434509471322087,-2.0853878988410903
2018-07-30,66.74714660644531,78.6550064086914,-5.6616221139329355,-2.100032714948701
2018-07-31,67.34681701660156,78.77848815917969,-5.1756273859810165,-1.8637859034390227
2018-08-01,67.25977325439453,78.18946838378906,-4.720427257616365,-1.6551969313665502
2018-08-02,67.93682861328125,78.40799713134766,-4.244546601564281,-1.447240518352632
2018-08-03,67.94648742675781,79.91857147216797,-5.625502741585564,-1.897311042023823
2018-08-06,68.45911407470703,80.31758117675781,-5.480199201674893,-1.7945145110987313
2018-08-07,68.64288330078125,79.37702178955078,-4.430563322660845,-1.3889936210032112
2018-08-08,68.42042541503906,79.53853607177734,-4.80170914119671,-1.4867806654678128
2018-08-09,68.49779510498047,79.2630386352539,-4.470720119503795,-1.341571062858958
2018-08-10,68.26568603515625,79.34852600097656,-4.781527738546387,-1.4202563354027402
2018-08-13,67.8014144897461,78.81649780273438,-4.75602109286379,-1.384086485568118
2018-08-14,68.52681732177734,79.99457550048828,-5.115141159579295,-1.4764172224725514
2018-08-15,67.84976959228516,79.94705963134766,-5.748446402277011,-1.6544392399817158
2018-08-16,68.43009948730469,80.08007049560547,-5.290564566791005,-1.4642129628592961
2018-08-17,68.7879638671875,80.64060974121094,-5.448725274781765,-1.48382527723133
2018-08-20,69.12648010253906,81.21064758300781,-5.634978410550261,-1.51129182667802
2018-08-21,69.79386901855469,81.0206298828125,-4.792661688480834,-1.2006462643484148
2018-08-22,69.861572265625,81.2391586303711,-4.926133144245142,-1.2202073755588185
2018-08-23,69.70681762695312,80.68810272216797,-4.5735929312485695,-1.0792121793932623
2018-08-24,69.99698638916016,81.30564880371094,-4.8519290034354015,-1.1492140943661795
2018-08-27,70.33551025390625,81.2296371459961,-4.443429802155379,-0.992142941540245
2018-08-28,70.42254638671875,80.11808776855469,-3.333115870924928,-0.6089458233022518
2018-08-29,70.63534545898438,80.23208618164062,-3.225262244658495,-0.5618095644032708
2018-08-30,70.25811767578125,80.77362060546875,-4.10101952572154,-0.8381312346178341
2018-08-31,70.42254638671875,81.07762908935547,-4.2164570433163675,-0.8598543357894919
2018-09-04,70.39353942871094,80.81163024902344,-4.000588952819157,-0.7714586394732358
2018-09-05,70.14204406738281,81.07762908935547,-4.496959362652305,-0.9191423842030917
2018-09-06,69.8325424194336,81.04913330078125,-4.780228160862066,-0.9939451420234576
2018-09-07,69.63911437988281,81.26765441894531,-5.174823879726802,-1.1034969870202318
2018-09-10,70.01631927490234,81.26765441894531,-4.79761898470727,-0.958223602114102
